module,file_path,candidate_function_count,priority_high_count,priority_mid_count,priority_low_count,status,has_bench,has_unit_test
gpu,gpu/containers/include/pcl/gpu/containers/impl/texture_binder.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/containers/include/pcl/gpu/containers/initialization.h,0,0,0,0,unassessed,no,no
gpu,gpu/containers/include/pcl/gpu/containers/kernel_containers.h,0,0,0,0,unassessed,no,no
gpu,gpu/containers/src/device_memory.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/containers/src/error.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/containers/src/initialization.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/containers/src/repacks.cu,0,0,0,0,unassessed,no,no
gpu,gpu/examples/octree/src/octree_search.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/examples/segmentation/src/seg.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/include/pcl/gpu/features/device/eigen.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/include/pcl/gpu/features/device/pair_features.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/include/pcl/gpu/features/device/rodrigues.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/include/pcl/gpu/features/features.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/centroid.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/features.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/fpfh.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/internal.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/normal_3d.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/pfh.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/ppf.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/principal_curvatures.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/spinimages.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/uniq_inds.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/utils/vector_operations.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/src/vfh.cu,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/data_source.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_fpfh.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_normals.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_pfh.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_ppf.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_principal_curvatures.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_spinimages.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/features/test/test_vfh.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/color_volume.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/kinfu.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/marching_cubes.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/pixel_rgb.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/raycaster.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/include/pcl/gpu/kinfu/tsdf_volume.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/color_volume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/bilateral_pyrdown.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/colors.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/coresp.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/device.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/estimate_combined.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/estimate_tranform.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/extract.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/image_generator.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/maps.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/marching_cubes.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/normals_eigen.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/ray_caster.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/tsdf_volume.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/cuda/utils.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/internal.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/kinfu.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/marching_cubes.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/raycaster.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/safe_call.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/src/tsdf_volume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/camera_pose.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/capture.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/evaluation.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/evaluation.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/kinfu_app.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/kinfu_app_sim.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/openni_capture.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/record_tsdfvolume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/tsdf_volume.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu/tools/tsdf_volume.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/color_volume.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/cyclical_buffer.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/device.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/float3_operations.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/impl/standalone_marching_cubes.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/impl/world_model.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/kinfu.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/marching_cubes.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/pixel_rgb.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/point_intensity.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/raycaster.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/screenshot_manager.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/standalone_marching_cubes.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/tsdf_buffer.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/tsdf_volume.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/include/pcl/gpu/kinfu_large_scale/world_model.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/color_volume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/bilateral_pyrdown.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/colors.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/coresp.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/device.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/estimate_combined.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/estimate_tranform.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/extract.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/image_generator.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/maps.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/marching_cubes.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/normals_eigen.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/pointer_shift.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/push.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/ray_caster.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/tsdf_volume.cu,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cuda/utils.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/cyclical_buffer.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/estimate_combined.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/internal.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/kinfu.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/marching_cubes.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/raycaster.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/screenshot_manager.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/standalone_marching_cubes.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/tsdf_volume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/src/world_model.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/capture.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/color_handler.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/evaluation.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/evaluation.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/kinfuLS_app.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/kinfu_app_sim.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/openni_capture.h,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/process_kinfu_large_scale_output.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/record_maps_rgb.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/record_tsdfvolume.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/kinfu_large_scale/tools/standalone_texture_mapping.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/include/pcl/gpu/octree/device_format.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/include/pcl/gpu/octree/octree.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/approx_nsearch.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/bfrs.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/knn_search.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/octree_builder.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/octree_host.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/octree_iterator.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/cuda/radius_search.cu,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/internal.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/octree.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/approx_nearest_utils.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/bitonic_sort.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/boxutils.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/copygen.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/emulation.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/morton.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/priority_octree_iterator.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/scan_block.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/octree/src/utils/warp_reduce.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/bodyparts_detector.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/colormap.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/face_detector.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/label_blob2.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/label_common.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/label_segment.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/label_tree.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/organized_plane_detector.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/people_detector.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/person_attribs.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/probability_processor.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/tree.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/include/pcl/gpu/people/tree_train.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/bodyparts_detector.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/colormap.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/device.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/elec.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/multi_tree.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCV.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCV.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVAlg.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVColorConversion.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVHaarObjectDetection.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVHaarObjectDetection.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVPixelOperations.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVPyramid.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVPyramid.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NCVRuntimeTemplates.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NPP_staging.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/nvidia/NPP_staging.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/prob.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/shs.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/smooth.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda/utils.cu,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/cuda_async_copy.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/face_detector.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/internal.h,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/organized_plane_detector.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/people_detector.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/person_attibs.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/probability_processor.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/src/trees.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/tools/people_app.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/tools/people_pcd_prob.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/people/tools/people_tracking.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/gpu_extract_clusters.h,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/gpu_extract_labeled_clusters.h,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/gpu_seeded_hue_segmentation.h,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/impl/gpu_extract_clusters.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/impl/gpu_extract_labeled_clusters.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/include/pcl/gpu/segmentation/impl/gpu_seeded_hue_segmentation.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/segmentation/src/extract_clusters.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/surface/include/pcl/gpu/surface/convex_hull.h,0,0,0,0,unassessed,no,no
gpu,gpu/surface/src/convex_hull.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/surface/src/cuda/convex_hull.cu,0,0,0,0,unassessed,no,no
gpu,gpu/surface/src/cuda/device.h,0,0,0,0,unassessed,no,no
gpu,gpu/surface/src/internal.h,0,0,0,0,unassessed,no,no
gpu,gpu/surface/test/test_pseudo_convex_hull.cpp,0,0,0,0,unassessed,no,no
gpu,gpu/tracking/include/pcl/gpu/tracking/particle_filter.h,0,0,0,0,unassessed,no,no
gpu,gpu/tracking/src/cuda/device.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/tracking/src/cuda/particle_filter.cu,0,0,0,0,unassessed,no,no
gpu,gpu/tracking/src/internal.h,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/algorithm.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/asm.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/block.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/cache.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/emulation.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/funcattrib.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/functional.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/reduce.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/vector_math.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/device/warp.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/repacks.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/safe_call.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/texture_binder.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/include/pcl/gpu/utils/timers_cuda.hpp,0,0,0,0,unassessed,no,no
gpu,gpu/utils/src/internal.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/color_coding.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/compression_profiles.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/entropy_range_coder.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/impl/entropy_range_coder.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/impl/octree_pointcloud_compression.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/impl/organized_pointcloud_compression.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/libpng_wrapper.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/octree_pointcloud_compression.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/organized_pointcloud_compression.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/organized_pointcloud_conversion.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/compression/point_coding.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ascii_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/auto_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/buffers.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/davidsdk_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/debayer.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/depth_sense/depth_sense_device_manager.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/depth_sense/depth_sense_grabber_impl.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/depth_sense_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/dinast_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ensenso_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/file_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/file_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/fotonic_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/hdl_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ifs_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_depth.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_ir.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_metadata_wrapper.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_rgb24.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/image_yuv422.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/ascii_io.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/auto_io.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/buffers.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/lzf_image_io.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/pcd_io.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/point_cloud_image_extractors.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/synchronized_queue.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/impl/vtk_lib_io.hpp,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/io_exception.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/low_level_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/lzf.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/lzf_image_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/obj_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/oni_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_convert.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_device.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_device_info.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_device_manager.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_frame_listener.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_metadata_wrapper.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_timer_filter.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni2_video_mode.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2/openni_shift_to_depth_conversion.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni2_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_depth_image.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_device.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_device_kinect.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_device_oni.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_device_primesense.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_device_xtion.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_driver.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_exception.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_image.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_image_bayer_grbg.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_image_rgb24.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_image_yuv_422.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_ir_image.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_camera/openni_shift_to_depth_conversion.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/openni_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/pcd_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/pcd_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ply/byte_order.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ply/io_operators.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ply/ply.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ply/ply_parser.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/ply_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/png_io.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/point_cloud_image_extractors.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/real_sense/real_sense_device_manager.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/real_sense_2_grabber.h,0,0,0,0,unassessed,no,no
io,io/include/pcl/io/real_sense_grabber.h,0,0,0,0,unassessed,no,no
